State,Regional_division,population,Article_Title,Revision_ID,article_quality
Ohio,East North Central,11756058,"Piketon, Ohio",1169189999,0
Ohio,East North Central,11756058,"Pioneer, Ohio",1174972773,0
Ohio,East North Central,11756058,"Pitsburg, Ohio",1175995843,0
Ohio,East North Central,11756058,"Plain City, Ohio",1166046891,0
Ohio,East North Central,11756058,"Plainfield, Ohio",1167496690,0
Ohio,East North Central,11756058,"Pleasant City, Ohio",1167496879,0
Ohio,East North Central,11756058,"Pleasant Hill, Ohio",1176949307,0
Ohio,East North Central,11756058,"Pleasant Plain, Ohio",1167497111,0
Ohio,East North Central,11756058,"Pleasantville, Ohio",1167497452,0
Ohio,East North Central,11756058,"Plymouth, Ohio",1167497641,0
Ohio,East North Central,11756058,"Poland, Ohio",1168708942,0
Ohio,East North Central,11756058,"Polk, Ohio",1167498058,0
Ohio,East North Central,11756058,"Pomeroy, Ohio",1179819267,0
Ohio,East North Central,11756058,"Port Jefferson, Ohio",1171439676,0
Ohio,East North Central,11756058,"Port Washington, Ohio",1173184956,0
Ohio,East North Central,11756058,"Port William, Ohio",1167498694,0
Ohio,East North Central,11756058,"Portage, Ohio",1175265961,0
Ohio,East North Central,11756058,"Potsdam, Ohio",1167499340,0
Ohio,East North Central,11756058,"Powhatan Point, Ohio",1167499564,0
Ohio,East North Central,11756058,"Proctorville, Ohio",1167500529,0
Ohio,East North Central,11756058,"Prospect, Ohio",1176872966,0
Ohio,East North Central,11756058,"Put-in-Bay, Ohio",1175713309,0
Ohio,East North Central,11756058,"Quaker City, Ohio",1167501597,0
Ohio,East North Central,11756058,"Quincy, Ohio",1167501926,0
Ohio,East North Central,11756058,"Racine, Ohio",1167502177,0
Ohio,East North Central,11756058,"Rarden, Ohio",1177438839,0
Ohio,East North Central,11756058,"Rawson, Ohio",1167503300,0
Ohio,East North Central,11756058,"Rayland, Ohio",1168276872,0
Ohio,East North Central,11756058,"Rendville, Ohio",1167504744,0
Ohio,East North Central,11756058,"Republic, Ohio",1171203814,0
Ohio,East North Central,11756058,"Richfield, Ohio",1179366143,0
Ohio,East North Central,11756058,"Richmond, Ohio",1168745777,0
Ohio,East North Central,11756058,"Richwood, Ohio",1173674039,0
Ohio,East North Central,11756058,"Ridgeway, Ohio",1167506149,0
Ohio,East North Central,11756058,"Rio Grande, Ohio",1167506489,0
Ohio,East North Central,11756058,"Ripley, Ohio",1167506587,0
Ohio,East North Central,11756058,"Risingsun, Ohio",1175266075,0
Ohio,East North Central,11756058,"Riverlea, Ohio",1167506777,0
Ohio,East North Central,11756058,"Roaming Shores, Ohio",1168087549,0
Ohio,East North Central,11756058,"Rochester, Ohio",1165815289,0
Ohio,East North Central,11756058,"Rock Creek, Ohio",1168087556,0
Ohio,East North Central,11756058,"Rockford, Ohio",1167507838,0
Ohio,East North Central,11756058,"Rocky Ridge, Ohio",1168567735,0
Ohio,East North Central,11756058,"Rogers, Ohio",1168713908,0
Ohio,East North Central,11756058,"Rome, Ohio",1171571426,0
Ohio,East North Central,11756058,"Roseville, Ohio",1167641488,0
Ohio,East North Central,11756058,"Rossburg, Ohio",1167641627,0
Ohio,East North Central,11756058,"Roswell, Ohio",1173185134,0
Ohio,East North Central,11756058,"Rushsylvania, Ohio",1177056588,0
Ohio,East North Central,11756058,"Rushville, Ohio",1162252140,0
Ohio,East North Central,11756058,"Russells Point, Ohio",1167642793,0
Ohio,East North Central,11756058,"Russellville, Ohio",1167642808,0
Ohio,East North Central,11756058,"Russia, Ohio",1171439928,0
Ohio,East North Central,11756058,"Rutland, Ohio",1167642964,0
Ohio,East North Central,11756058,"Sabina, Ohio",1162370021,0
Ohio,East North Central,11756058,"St. Bernard, Ohio",1176174064,0
Ohio,East North Central,11756058,"St. Henry, Ohio",1173811120,0
Ohio,East North Central,11756058,"St. Louisville, Ohio",1167676934,0
Ohio,East North Central,11756058,"St. Paris, Ohio",1177917729,0
Ohio,East North Central,11756058,"Salineville, Ohio",1168713938,0
Ohio,East North Central,11756058,"Sarahsville, Ohio",1167668086,0
Ohio,East North Central,11756058,"Sardinia, Ohio",1167668135,0
Ohio,East North Central,11756058,"Savannah, Ohio",1167668374,0
Ohio,East North Central,11756058,"Scio, Ohio",1168049124,0
Ohio,East North Central,11756058,"Scott, Ohio",1168623205,0
Ohio,East North Central,11756058,"Seaman, Ohio",1167669422,0
Ohio,East North Central,11756058,"Sebring, Ohio",1168708956,0
Ohio,East North Central,11756058,"Senecaville, Ohio",1167669856,0
Ohio,East North Central,11756058,"Seven Mile, Ohio",1167669970,0
Ohio,East North Central,11756058,"Seville, Ohio",1167670024,0
Ohio,East North Central,11756058,"Shadyside, Ohio",1167670258,0
Ohio,East North Central,11756058,"Shawnee, Perry County, Ohio",1167670648,0
Ohio,East North Central,11756058,"Shawnee Hills, Delaware County, Ohio",1167670610,0
Ohio,East North Central,11756058,"Sheffield, Ohio",1167670729,0
Ohio,East North Central,11756058,"Sherrodsville, Ohio",1168048923,0
Ohio,East North Central,11756058,"Sherwood, Defiance County, Ohio",1173540400,0
Ohio,East North Central,11756058,"Shiloh, Richland County, Ohio",1169895916,0
Ohio,East North Central,11756058,"Shreve, Ohio",1174778807,0
Ohio,East North Central,11756058,"Silver Lake, Ohio",1168047142,0
Ohio,East North Central,11756058,"Silverton, Ohio",1171186753,0
Ohio,East North Central,11756058,"Sinking Spring, Ohio",1167672531,0
Ohio,East North Central,11756058,"Smithville, Ohio",1174795240,0
Ohio,East North Central,11756058,"Somerset, Ohio",1167674232,0
Ohio,East North Central,11756058,"South Amherst, Ohio",1167674332,0
Ohio,East North Central,11756058,"South Bloomfield, Ohio",1168885698,0
Ohio,East North Central,11756058,"South Charleston, Ohio",1167674457,0
Ohio,East North Central,11756058,"South Point, Ohio",1167674828,0
Ohio,East North Central,11756058,"South Russell, Ohio",1168047827,0
Ohio,East North Central,11756058,"South Salem, Ohio",1170032566,0
Ohio,East North Central,11756058,"South Solon, Ohio",1167674916,0
Ohio,East North Central,11756058,"South Vienna, Ohio",1167674960,0
Ohio,East North Central,11756058,"South Webster, Ohio",1170844318,0
Ohio,East North Central,11756058,"South Zanesville, Ohio",1167675037,0
Ohio,East North Central,11756058,"Sparta, Ohio",1167675392,0
Ohio,East North Central,11756058,"Spencer, Ohio",1167675555,0
Ohio,East North Central,11756058,"Spencerville, Ohio",1167675590,0
Ohio,East North Central,11756058,"Spring Valley, Ohio",1167676235,0
Ohio,East North Central,11756058,"Stafford, Ohio",1167677121,0
Ohio,East North Central,11756058,"Stockport, Ohio",1167678156,0
Ohio,East North Central,11756058,"Stone Creek, Ohio",1168093575,0
Ohio,East North Central,11756058,"Stoutsville, Ohio",1167678470,0
Ohio,East North Central,11756058,"Strasburg, Ohio",1173185500,0
Ohio,East North Central,11756058,"Stratton, Ohio",1168277298,0
Ohio,East North Central,11756058,"Stryker, Ohio",1174972855,0
Ohio,East North Central,11756058,"Sugar Bush Knolls, Ohio",1168047581,0
Ohio,East North Central,11756058,"Sugar Grove, Ohio",1170825937,0
Ohio,East North Central,11756058,"Sugarcreek, Ohio",1169999106,0
Ohio,East North Central,11756058,"Summerfield, Ohio",1167679352,0
Ohio,East North Central,11756058,"Summitville, Ohio",1168713952,0
Ohio,East North Central,11756058,"Swanton, Ohio",1167680228,0
Ohio,East North Central,11756058,"Sycamore, Ohio",1175528416,0
Ohio,East North Central,11756058,"Syracuse, Ohio",1167680633,0
Ohio,East North Central,11756058,"Tarlton, Ohio",1167681080,0
Ohio,East North Central,11756058,"Terrace Park, Ohio",1172761824,0
Ohio,East North Central,11756058,"Thornville, Ohio",1167682510,0
Ohio,East North Central,11756058,"Thurston, Ohio",1167682775,0
Ohio,East North Central,11756058,"Tiltonsville, Ohio",1168277350,0
Ohio,East North Central,11756058,"Timberlake, Ohio",1168088880,0
Ohio,East North Central,11756058,"Tiro, Ohio",1167683370,0
Ohio,East North Central,11756058,"Tontogany, Ohio",1175266125,0
Ohio,East North Central,11756058,"Tremont City, Ohio",1167685277,0
Ohio,East North Central,11756058,"Trimble, Ohio",1167685484,0
Ohio,East North Central,11756058,"Tuscarawas, Ohio",1173185733,0
Ohio,East North Central,11756058,"Union City, Ohio",1167739676,0
Ohio,East North Central,11756058,"Unionville Center, Ohio",1173675057,0
Ohio,East North Central,11756058,"Urbancrest, Ohio",1167741262,0
Ohio,East North Central,11756058,"Utica, Ohio",1167741360,0
Ohio,East North Central,11756058,"Valley Hi, Ohio",1167741647,0
Ohio,East North Central,11756058,"Valley View, Ohio",1167741790,0
Ohio,East North Central,11756058,"Valleyview, Ohio",1175447189,0
Ohio,East North Central,11756058,"Van Buren, Ohio",1172005991,0
Ohio,East North Central,11756058,"Vanlue, Ohio",1167742273,0
Ohio,East North Central,11756058,"Venedocia, Ohio",1173981954,0
Ohio,East North Central,11756058,"Verona, Ohio",1167743032,0
Ohio,East North Central,11756058,"Versailles, Ohio",1167743060,0
Ohio,East North Central,11756058,"Vinton, Ohio",1167743942,0
Ohio,East North Central,11756058,"Waite Hill, Ohio",1176388996,0
Ohio,East North Central,11756058,"Wakeman, Ohio",1167776653,0
Ohio,East North Central,11756058,"Walbridge, Ohio",1175266237,0
Ohio,East North Central,11756058,"Waldo, Ohio",1167776811,0
Ohio,East North Central,11756058,"Walton Hills, Ohio",1167835876,0
Ohio,East North Central,11756058,"Warsaw, Ohio",1167836365,0
Ohio,East North Central,11756058,"Washingtonville, Ohio",1168708965,0
Ohio,East North Central,11756058,"Waverly, Ohio",1178474975,0
Ohio,East North Central,11756058,"Wayne, Ohio",1175266287,0
Ohio,East North Central,11756058,"Wayne Lakes, Ohio",1167838429,0
Ohio,East North Central,11756058,"Waynesburg, Ohio",1168045967,0
Ohio,East North Central,11756058,"Waynesfield, Ohio",1167838583,0
Ohio,East North Central,11756058,"Waynesville, Ohio",1176544070,0
Ohio,East North Central,11756058,"Wellington, Ohio",1167839025,0
Ohio,East North Central,11756058,"Wellsville, Ohio",1168713977,0
Ohio,East North Central,11756058,"West Alexandria, Ohio",1169681179,0
Ohio,East North Central,11756058,"West Elkton, Ohio",1169681270,0
Ohio,East North Central,11756058,"West Farmington, Ohio",1159815592,0
Ohio,East North Central,11756058,"West Jefferson, Ohio",1167839775,0
Ohio,East North Central,11756058,"West Lafayette, Ohio",1167839806,0
Ohio,East North Central,11756058,"West Leipsic, Ohio",1169735529,0
Ohio,East North Central,11756058,"West Liberty, Ohio",1167839854,0
Ohio,East North Central,11756058,"West Manchester, Ohio",1169681312,0
Ohio,East North Central,11756058,"West Mansfield, Ohio",1167839887,0
Ohio,East North Central,11756058,"West Millgrove, Ohio",1175266333,0
Ohio,East North Central,11756058,"West Milton, Ohio",1167240591,0
Ohio,East North Central,11756058,"West Rushville, Ohio",1167840084,0
Ohio,East North Central,11756058,"West Salem, Ohio",1174795514,0
Ohio,East North Central,11756058,"West Union, Ohio",1178475860,0
Ohio,East North Central,11756058,"West Unity, Ohio",1167840208,0
Ohio,East North Central,11756058,"Westfield Center, Ohio",1167840354,0
Ohio,East North Central,11756058,"Weston, Ohio",1175266362,0
Ohio,East North Central,11756058,"Wharton, Ohio",1175528506,0
Ohio,East North Central,11756058,"Whitehouse, Ohio",1167841432,0
Ohio,East North Central,11756058,"Wilkesville, Ohio",1174174222,0
Ohio,East North Central,11756058,"Williamsburg, Ohio",1167842171,0
Ohio,East North Central,11756058,"Williamsport, Ohio",1168886209,0
Ohio,East North Central,11756058,"Willshire, Ohio",1173982033,0
Ohio,East North Central,11756058,"Wilmot, Ohio",1168045973,0
Ohio,East North Central,11756058,"Wilson, Ohio",1167842680,0
Ohio,East North Central,11756058,"Winchester, Adams County, Ohio",1176694112,0
Ohio,East North Central,11756058,"Windham, Ohio",1168047591,0
Ohio,East North Central,11756058,"Wintersville, Ohio",1168277775,0
Ohio,East North Central,11756058,"Woodlawn, Ohio",1167843941,0
Ohio,East North Central,11756058,"Woodmere, Ohio",1170700056,0
Ohio,East North Central,11756058,"Woodsfield, Ohio",1172068479,0
Ohio,East North Central,11756058,"Woodstock, Ohio",1167844156,0
Ohio,East North Central,11756058,"Woodville, Ohio",1170691012,0
Ohio,East North Central,11756058,"Wren, Ohio",1173982100,0
Ohio,East North Central,11756058,"Yankee Lake, Ohio",1167975567,0
Ohio,East North Central,11756058,"Yellow Springs, Ohio",1178284723,0
Ohio,East North Central,11756058,"Yorkshire, Ohio",1167348027,0
Ohio,East North Central,11756058,"Yorkville, Ohio",1168271070,0
Ohio,East North Central,11756058,"Zaleski, Ohio",1174174288,0
Ohio,East North Central,11756058,"Zanesfield, Ohio",1167347772,0
Ohio,East North Central,11756058,"Zoar, Ohio",1173185827,0
Oklahoma,West South Central,4019800,Oklahoma City,1179249699,0
Oklahoma,West South Central,4019800,"Tulsa, Oklahoma",1178950315,0
Oklahoma,West South Central,4019800,"Norman, Oklahoma",1178625127,0
Oklahoma,West South Central,4019800,"Broken Arrow, Oklahoma",1180168664,0
Oklahoma,West South Central,4019800,"Edmond, Oklahoma",1179576635,0
Oklahoma,West South Central,4019800,"Lawton, Oklahoma",1179556087,0
Oklahoma,West South Central,4019800,"Moore, Oklahoma",1178623237,0
Oklahoma,West South Central,4019800,"Midwest City, Oklahoma",1178616634,0
Oklahoma,West South Central,4019800,"Enid, Oklahoma",1178584632,0
Oklahoma,West South Central,4019800,"Stillwater, Oklahoma",1179094567,0
Oklahoma,West South Central,4019800,"Owasso, Oklahoma",1176961282,0
Oklahoma,West South Central,4019800,"Bartlesville, Oklahoma",1178180288,0
Oklahoma,West South Central,4019800,"Muskogee, Oklahoma",1177791756,0
Oklahoma,West South Central,4019800,"Shawnee, Oklahoma",1178630581,0
Oklahoma,West South Central,4019800,"Bixby, Oklahoma",1179230614,0
Oklahoma,West South Central,4019800,"Jenks, Oklahoma",1169706132,0
Oklahoma,West South Central,4019800,"Ardmore, Oklahoma",1179257756,0
Oklahoma,West South Central,4019800,"Ponca City, Oklahoma",1177280886,0
Oklahoma,West South Central,4019800,"Yukon, Oklahoma",1179523942,0
Oklahoma,West South Central,4019800,"Duncan, Oklahoma",1165513456,0
Oklahoma,West South Central,4019800,"Sapulpa, Oklahoma",1179049140,0
Oklahoma,West South Central,4019800,"Del City, Oklahoma",1178613171,0
Oklahoma,West South Central,4019800,"Bethany, Oklahoma",1178604528,0
Oklahoma,West South Central,4019800,"Mustang, Oklahoma",1179526787,0
Oklahoma,West South Central,4019800,"Sand Springs, Oklahoma",1176751290,0
Oklahoma,West South Central,4019800,"Claremore, Oklahoma",1176956800,0
Oklahoma,West South Central,4019800,"Altus, Oklahoma",1179825328,0
Oklahoma,West South Central,4019800,"Durant, Oklahoma",1179886743,0
Oklahoma,West South Central,4019800,"McAlester, Oklahoma",1177919968,0
Oklahoma,West South Central,4019800,"El Reno, Oklahoma",1179525574,0
Oklahoma,West South Central,4019800,"Ada, Oklahoma",1178756176,0
Oklahoma,West South Central,4019800,"Tahlequah, Oklahoma",1179425408,0
Oklahoma,West South Central,4019800,"Chickasha, Oklahoma",1179490873,0
Oklahoma,West South Central,4019800,"Glenpool, Oklahoma",1176387778,0
Oklahoma,West South Central,4019800,"Miami, Oklahoma",1179192720,0
Oklahoma,West South Central,4019800,"Guymon, Oklahoma",1165748953,0
Oklahoma,West South Central,4019800,"Choctaw, Oklahoma",1178607209,0
Oklahoma,West South Central,4019800,"Woodward, Oklahoma",1180230148,0
Oklahoma,West South Central,4019800,"Weatherford, Oklahoma",1179683203,0
Oklahoma,West South Central,4019800,"Elk City, Oklahoma",1177881091,0
Oklahoma,West South Central,4019800,"Okmulgee, Oklahoma",1180289579,0
Oklahoma,West South Central,4019800,"Newcastle, Oklahoma",1179422036,0
Oklahoma,West South Central,4019800,"Guthrie, Oklahoma",1178579255,0
Oklahoma,West South Central,4019800,"Warr Acres, Oklahoma",1179888042,0
Oklahoma,West South Central,4019800,"Coweta, Oklahoma",1169998745,0
Oklahoma,West South Central,4019800,"The Village, Oklahoma",1178615843,0
Oklahoma,West South Central,4019800,"Pryor Creek, Oklahoma",1176917584,0
Oklahoma,West South Central,4019800,"Blanchard, Oklahoma",1179421310,0
Oklahoma,West South Central,4019800,"Poteau, Oklahoma",1177476162,0
Oklahoma,West South Central,4019800,"Clinton, Oklahoma",1178929451,0
Oklahoma,West South Central,4019800,"Sallisaw, Oklahoma",1177241168,0
Oklahoma,West South Central,4019800,"Skiatook, Oklahoma",1180008578,0
Oklahoma,West South Central,4019800,"Cushing, Oklahoma",1178470304,0
Oklahoma,West South Central,4019800,"Collinsville, Oklahoma",1176959973,0
Oklahoma,West South Central,4019800,"Wagoner, Oklahoma",1169713989,0
Oklahoma,West South Central,4019800,"Catoosa, Oklahoma",1176955442,0
Oklahoma,West South Central,4019800,"Piedmont, Oklahoma",1178225150,0
Oklahoma,West South Central,4019800,"Tuttle, Oklahoma",1165905031,0
Oklahoma,West South Central,4019800,"Seminole, Oklahoma",1178640604,0
Oklahoma,West South Central,4019800,"Noble, Oklahoma",1178626693,0
Oklahoma,West South Central,4019800,"Idabel, Oklahoma",1176083782,0
Oklahoma,West South Central,4019800,"Grove, Oklahoma",1176793025,0
Oklahoma,West South Central,4019800,"Purcell, Oklahoma",1178880364,0
Oklahoma,West South Central,4019800,"Tecumseh, Oklahoma",1178628317,0
Oklahoma,West South Central,4019800,"Harrah, Oklahoma",1178613282,0
Oklahoma,West South Central,4019800,"Blackwell, Oklahoma",1176729439,0
Oklahoma,West South Central,4019800,"Pauls Valley, Oklahoma",1179494038,0
Oklahoma,West South Central,4019800,"Holdenville, Oklahoma",1178168289,0
Oklahoma,West South Central,4019800,"Anadarko, Oklahoma",1177823526,0
Oklahoma,West South Central,4019800,"Henryetta, Oklahoma",1180288731,0
Oklahoma,West South Central,4019800,"Verdigris, Oklahoma",1177875853,0
Oklahoma,West South Central,4019800,"Vinita, Oklahoma",1177799834,0
Oklahoma,West South Central,4019800,"Hugo, Oklahoma",1170926911,0
Oklahoma,West South Central,4019800,"Sulphur, Oklahoma",1179385325,0
Oklahoma,West South Central,4019800,"Alva, Oklahoma",1176622104,0
Oregon,Pacific,4240137,"Portland, Oregon",1180304760,0
Oregon,Pacific,4240137,"Eugene, Oregon",1180360589,0
Oregon,Pacific,4240137,"Salem, Oregon",1180304958,0
Oregon,Pacific,4240137,"Gresham, Oregon",1180420292,0
Oregon,Pacific,4240137,"Hillsboro, Oregon",1180420500,0
Oregon,Pacific,4240137,"Bend, Oregon",1180420797,0
Oregon,Pacific,4240137,"Beaverton, Oregon",1180421014,0
Oregon,Pacific,4240137,"Medford, Oregon",1180421368,0
Oregon,Pacific,4240137,"Springfield, Oregon",1180421657,0
Oregon,Pacific,4240137,"Corvallis, Oregon",1180421774,0
Oregon,Pacific,4240137,"Albany, Oregon",1176701947,0
Oregon,Pacific,4240137,"Tigard, Oregon",1178759167,0
Oregon,Pacific,4240137,"Lake Oswego, Oregon",1176487333,0
Oregon,Pacific,4240137,"Keizer, Oregon",1173303600,0
Oregon,Pacific,4240137,"Grants Pass, Oregon",1180132003,0
Oregon,Pacific,4240137,"Oregon City, Oregon",1175912612,0
Oregon,Pacific,4240137,"McMinnville, Oregon",1176213825,0
Oregon,Pacific,4240137,"Redmond, Oregon",1170080903,0
Oregon,Pacific,4240137,"Tualatin, Oregon",1175306188,0
Oregon,Pacific,4240137,"West Linn, Oregon",1175850136,0
Oregon,Pacific,4240137,"Wilsonville, Oregon",1180414342,0
Oregon,Pacific,4240137,"Forest Grove, Oregon",1176886295,0
Oregon,Pacific,4240137,"Woodburn, Oregon",1144302569,0
Oregon,Pacific,4240137,"Newberg, Oregon",1165895406,0
Oregon,Pacific,4240137,"Happy Valley, Oregon",1172602821,0
Oregon,Pacific,4240137,"Roseburg, Oregon",1176606149,0
Oregon,Pacific,4240137,"Klamath Falls, Oregon",1180254248,0
Oregon,Pacific,4240137,"Ashland, Oregon",1179967691,0
Oregon,Pacific,4240137,"Milwaukie, Oregon",1178828084,0
Oregon,Pacific,4240137,"Sherwood, Oregon",1177662015,0
Oregon,Pacific,4240137,"Hermiston, Oregon",1177290994,0
Oregon,Pacific,4240137,"Central Point, Oregon",1165538887,0
Oregon,Pacific,4240137,"Lebanon, Oregon",1179813354,0
Oregon,Pacific,4240137,"Canby, Oregon",1165538158,0
Oregon,Pacific,4240137,"Pendleton, Oregon",1177286580,0
Oregon,Pacific,4240137,"Dallas, Oregon",1165645990,0
Oregon,Pacific,4240137,"Troutdale, Oregon",1165904900,0
Oregon,Pacific,4240137,"The Dalles, Oregon",1176597922,0
Oregon,Pacific,4240137,"Coos Bay, Oregon",1176607355,0
Oregon,Pacific,4240137,"St. Helens, Oregon",1179748327,0
Oregon,Pacific,4240137,"La Grande, Oregon",1165752486,0
Oregon,Pacific,4240137,"Cornelius, Oregon",1177679136,0
Oregon,Pacific,4240137,"Sandy, Oregon",1165900824,0
Oregon,Pacific,4240137,"Gladstone, Oregon",1161811950,0
Oregon,Pacific,4240137,"Ontario, Oregon",1168392183,0
Oregon,Pacific,4240137,"Monmouth, Oregon",1165893929,0
Oregon,Pacific,4240137,"Prineville, Oregon",1177266756,0
Oregon,Pacific,4240137,"Cottage Grove, Oregon",1179967003,0
Oregon,Pacific,4240137,"Silverton, Oregon",1176609000,0
Oregon,Pacific,4240137,"Fairview, Oregon",1178388468,0
Oregon,Pacific,4240137,"North Bend, Oregon",1165895736,0
Oregon,Pacific,4240137,"Newport, Oregon",1171599338,0
Oregon,Pacific,4240137,"Molalla, Oregon",1165893868,0
Oregon,Pacific,4240137,"Astoria, Oregon",1179575746,0
Oregon,Pacific,4240137,"Baker City, Oregon",1178586078,0
Oregon,Pacific,4240137,"Independence, Oregon",1165750791,0
Oregon,Pacific,4240137,"Sweet Home, Oregon",1176818342,0
Oregon,Pacific,4240137,"Lincoln City, Oregon",1173856875,0
Oregon,Pacific,4240137,"Eagle Point, Oregon",1165647532,0
Oregon,Pacific,4240137,"Florence, Oregon",1174302766,0
Oregon,Pacific,4240137,"Sutherlin, Oregon",1165903511,0
Oregon,Pacific,4240137,"Hood River, Oregon",1177256487,0
Oregon,Pacific,4240137,"Stayton, Oregon",1177469629,0
Oregon,Pacific,4240137,"Scappoose, Oregon",1165900967,0
Oregon,Pacific,4240137,"Madras, Oregon",1165891805,0
Oregon,Pacific,4240137,"Umatilla, Oregon",1165905125,0
Oregon,Pacific,4240137,"Milton-Freewater, Oregon",1168983236,0
Oregon,Pacific,4240137,"Seaside, Oregon",1174447415,0
Oregon,Pacific,4240137,"Junction City, Oregon",1179967524,0
Oregon,Pacific,4240137,"Brookings, Oregon",1176962514,0
Oregon,Pacific,4240137,"Talent, Oregon",1175923965,0
Oregon,Pacific,4240137,"Warrenton, Oregon",1176438875,0
Oregon,Pacific,4240137,"Creswell, Oregon",1169238654,0
Oregon,Pacific,4240137,"Winston, Oregon",1171116047,0
Oregon,Pacific,4240137,"Philomath, Oregon",1179968571,0
Oregon,Pacific,4240137,"Veneta, Oregon",1165906107,0
Oregon,Pacific,4240137,"Tillamook, Oregon",1177345502,0
Oregon,Pacific,4240137,"King City, Oregon",1165752229,0
Oregon,Pacific,4240137,"Sheridan, Oregon",1165901584,0
Oregon,Pacific,4240137,"Phoenix, Oregon",1165897746,0
Oregon,Pacific,4240137,"Lafayette, Oregon",1179880776,0
Oregon,Pacific,4240137,"Wood Village, Oregon",1165908292,0
Oregon,Pacific,4240137,"Estacada, Oregon",1171377298,0
Oregon,Pacific,4240137,"Reedsport, Oregon",1165899407,0
Oregon,Pacific,4240137,"Aumsville, Oregon",1165508043,0
Oregon,Pacific,4240137,"Coquille, Oregon",1165645160,0
Oregon,Pacific,4240137,"Boardman, Oregon",1170011368,0
Oregon,Pacific,4240137,"Harrisburg, Oregon",1165749285,0
Oregon,Pacific,4240137,"Toledo, Oregon",1179793109,0
Oregon,Pacific,4240137,"Myrtle Creek, Oregon",1165894849,0
Oregon,Pacific,4240137,"North Plains, Oregon",1165895843,0
Oregon,Pacific,4240137,"Hubbard, Oregon",1165750510,0
Oregon,Pacific,4240137,"Mt. Angel, Oregon",1176604389,0
Oregon,Pacific,4240137,"Jefferson, Oregon",1170248452,0
Oregon,Pacific,4240137,"Bandon, Oregon",1165508325,0
Oregon,Pacific,4240137,"Dundee, Oregon",1165647353,0
Oregon,Pacific,4240137,"Oakridge, Oregon",1165896262,0
Oregon,Pacific,4240137,"Nyssa, Oregon",1160461554,0
Oregon,Pacific,4240137,"Shady Cove, Oregon",1165901357,0
Oregon,Pacific,4240137,"Sisters, Oregon",1174798685,0
Oregon,Pacific,4240137,"Jacksonville, Oregon",1165751023,0
Oregon,Pacific,4240137,"Sublimity, Oregon",1165903351,0
Oregon,Pacific,4240137,"Millersburg, Oregon",1168919744,0
Oregon,Pacific,4240137,"Burns, Oregon",1177013404,0
Oregon,Pacific,4240137,"Dayton, Oregon",1165646276,0
Oregon,Pacific,4240137,"Gervais, Oregon",1176170605,0
Oregon,Pacific,4240137,"La Pine, Oregon",1165752528,0
Oregon,Pacific,4240137,"Myrtle Point, Oregon",1165894854,0
Oregon,Pacific,4240137,"Turner, Oregon",1179437685,0
Oregon,Pacific,4240137,"Lakeview, Oregon",1179252366,0
Oregon,Pacific,4240137,"Rogue River, Oregon",1178294858,0
Oregon,Pacific,4240137,"Vernonia, Oregon",1166439153,0
Oregon,Pacific,4240137,"Gold Beach, Oregon",1165748161,0
Oregon,Pacific,4240137,"Waldport, Oregon",1165906429,0
Oregon,Pacific,4240137,"Willamina, Oregon",1165907635,0
Oregon,Pacific,4240137,"Carlton, Oregon",1165538378,0
Oregon,Pacific,4240137,"Union, Oregon",1175086281,0
Oregon,Pacific,4240137,"Stanfield, Oregon",1165903018,0
Oregon,Pacific,4240137,"Cave Junction, Oregon",1165538649,0
Oregon,Pacific,4240137,"Enterprise, Oregon",1170692859,0
Oregon,Pacific,4240137,"Irrigon, Oregon",1165750921,0
Oregon,Pacific,4240137,"Mill City, Oregon",1176818584,0
Oregon,Pacific,4240137,"Columbia City, Oregon",1165644857,0
Oregon,Pacific,4240137,"Durham, Oregon",1165647469,0
Oregon,Pacific,4240137,"Rainier, Oregon",1176605998,0
Oregon,Pacific,4240137,"Lakeside, Oregon",1157216132,0
Oregon,Pacific,4240137,"Vale, Oregon",1176600010,0
Oregon,Pacific,4240137,"Banks, Oregon",1165508335,0
Oregon,Pacific,4240137,"Gearhart, Oregon",1157206547,0
Oregon,Pacific,4240137,"Amity, Oregon",1159505359,0
Oregon,Pacific,4240137,"Elgin, Oregon",1165648060,0
Oregon,Pacific,4240137,"Clatskanie, Oregon",1176304931,0
Oregon,Pacific,4240137,"Brownsville, Oregon",1165537436,0
Oregon,Pacific,4240137,"John Day, Oregon",1180310181,0
Oregon,Pacific,4240137,"Hines, Oregon",1165750110,0
Oregon,Pacific,4240137,"Canyonville, Oregon",1165538266,0
Oregon,Pacific,4240137,"Culver, Oregon",1165645821,0
Oregon,Pacific,4240137,"Depoe Bay, Oregon",1165646737,0
Oregon,Pacific,4240137,"Cannon Beach, Oregon",1173921744,0
Oregon,Pacific,4240137,"Rockaway Beach, Oregon",1165899976,0
Oregon,Pacific,4240137,"Dunes City, Oregon",1165647364,0
Oregon,Pacific,4240137,"Bay City, Oregon",1165508642,0
Oregon,Pacific,4240137,"Cascade Locks, Oregon",1178102395,0
Oregon,Pacific,4240137,"Gold Hill, Oregon",1165748167,0
Oregon,Pacific,4240137,"Pilot Rock, Oregon",1169105878,0
Oregon,Pacific,4240137,"Coburg, Oregon",1165644606,0
Oregon,Pacific,4240137,"Tangent, Oregon",1166648650,0
Oregon,Pacific,4240137,"Siletz, Oregon",1165901770,0
Oregon,Pacific,4240137,"Riddle, Oregon",1169716246,0
